#"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
#,Irradiancia,,,,,,,
#Fecha,Directa,Global,Difusa,UV,Temperatura,Humedad,Viento Vel.,Presiòn Bar.
#aaaa/mm/dd hh:mm:ss,W/m^2,W/m^2,W/m^2,W/m^2,ºC,%,m/s,mbar
#,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
2019-01-26 14:30:00,890,771.1,94.7,0,27.7,31.24,2.909,873.4692
2019-01-26 14:40:00,881,747.8,92.1,0,27.65,32.13,3.531,873.3146
2019-01-26 14:50:00,850,714.9,92.7,0,27.74,31.92,3.591,873.1447
2019-01-26 15:00:00,840,692.9,94.7,0,27.48,30.9,3.338,872.9645
2019-01-26 15:10:00,838,674.4,94.6,0,27.88,31,3.935,872.7645
2019-01-26 15:20:00,826,647.5,95,0,28.43,29.67,2.244,872.6458
2019-01-26 15:30:00,848,635.2,89.5,0,28.36,29.61,4.288,872.6614
2019-01-26 15:40:00,834,597.1,82.7,0,28.4,28.24,3.767,872.2875
2019-01-26 15:50:00,790.3,543.4,76.04,0,28.33,27.76,3.386,872.3176
2019-01-26 16:00:00,839,539.3,71.04,0,28.65,26.5,2.407,872.1713
2019-01-26 16:10:00,820,502.2,65.45,0,28.54,25.96,4.017,871.7838
2019-01-26 16:20:00,814,470,62.59,0,28.51,25.24,3.008,872.0571
2019-01-26 16:30:00,810,441.2,61.57,0,28.76,23.88,2.547,872.0173
2019-01-26 16:40:00,787.6,401.7,56.93,0,29.06,23.13,3.835,871.7026
2019-01-26 16:50:00,773.2,364.7,52.89,0,29.16,22.65,2.947,871.634
2019-01-26 17:00:00,754.3,328.5,49.71,0,28.86,22.59,2.705,871.7296
2019-01-26 17:10:00,718.9,285.2,45.25,0,29.7,22.28,1.888,871.7655
2019-01-26 17:20:00,671.8,240.6,41.18,0,30,20.58,1.278,871.6233
2019-01-26 17:30:00,621.1,198.5,36.16,0,30.15,21.12,0.763,871.642
2019-01-26 17:40:00,589.8,168.4,33.65,0,29.29,24.22,2.291,871.6301
2019-01-26 17:50:00,523.8,133.8,31.78,0,27.98,24.94,4.392,871.7654
2019-01-26 18:00:00,473.1,100.9,27.05,0,27.43,25.18,5.614,871.5515
2019-01-26 18:10:00,400.8,67.48,20.88,0,27.18,25.35,4.476,871.7289
2019-01-26 18:20:00,117.1,26.35,13.36,0,26.88,26.13,4.012,871.6752
2019-01-26 18:30:00,0.084,7.346,5.386,0,26.37,26.47,4.875,871.7261
2019-01-26 18:40:00,0,0.764,0.324,0,25.98,27.29,4.576,871.9568
2019-01-26 18:50:00,0,0,0,0,25.63,28.86,5.276,872.1071
2019-01-26 19:00:00,0,0,0,0,25.35,30.12,5.579,872.1107
2019-01-26 19:10:00,0,0,0,0,25.07,30.9,6.095,872.3223
2019-01-26 19:20:00,0,0,0,0,24.84,31.48,5.95,872.4661
2019-01-26 19:30:00,0,0,0,0,24.57,31.96,4.501,872.6188
2019-01-26 19:40:00,0,0,0,0,24.41,31.83,5.087,872.9189
2019-01-26 19:50:00,0,0,0,0,24.2,32.41,4.243,873.1491
2019-01-26 20:00:00,0.001,0,0,0,24.03,32.07,3.967,873.1874
2019-01-26 20:10:00,0.104,0,0,0,24.01,31.35,4.576,873.3338
2019-01-26 20:20:00,0,0,0,0,23.93,31.59,3.328,873.546
2019-01-26 20:30:00,0,0,0,0,23.69,31.93,2.788,873.7634
2019-01-26 20:40:00,0,0,0,0,23.39,32.51,2.559,873.9882
2019-01-26 20:50:00,0,0,0,0,23.13,32.13,2.625,873.9926
2019-01-26 21:00:00,0,0,0,0,23.05,32.75,2.149,874.0126
2019-01-26 21:10:00,0,0,0,0,22.79,34.69,2.496,873.9894
2019-01-26 21:20:00,0,0,0,0,21.94,36.63,3.576,873.9475
2019-01-26 21:30:00,0,0,0,0,21.31,42.02,3.584,873.9412
2019-01-26 21:40:00,0,0,0,0,20.16,41.51,3.716,874.0705
2019-01-26 21:50:00,0,0,0,0,20.03,40.25,3.749,874.0634
2019-01-26 22:00:00,0.103,0,0,0,20.34,39.77,3.49,874.1038
2019-01-26 22:10:00,0.151,0,0,0,20.49,38.06,3.265,874.2836
2019-01-26 22:20:00,0.209,0,0,0,20.79,37.11,2.88,874.3741
2019-01-26 22:30:00,0.348,0,0,0,21.27,34.52,2.885,874.4061
2019-01-26 22:40:00,0.396,0,0,0,21.96,33.84,3.083,874.4636
2019-01-26 22:50:00,0.13,0,0,0,21.39,38.81,3.656,874.4886
2019-01-26 23:00:00,0,0,0,0,20.22,39.46,3.614,874.5939
2019-01-26 23:10:00,0.036,0,0,0,19.95,41.54,2.821,874.5626
2019-01-26 23:20:00,0,0,0,0,19.49,41.3,2.158,874.6675
2019-01-26 23:30:00,0,0,0,0,18.86,43.11,2.393,874.7664
2019-01-26 23:40:00,0,0,0,0,18.77,45.08,2.028,874.8402
2019-01-26 23:50:00,0.011,0,0,0,18.67,45.73,1.27,874.8477
2019-01-27 00:00:00,0.017,0,0,0,18.73,46.62,0.176,874.8155
2019-01-27 00:10:00,0,0,0,0,18.52,46.99,0.155,874.7084
2019-01-27 00:20:00,0.001,0,0,0,18.49,48.39,0.788,874.6431
2019-01-27 00:30:00,0.105,0,0,0,17.85,49.17,1.607,874.554
2019-01-27 00:40:00,0.122,0,0,0,17.6,47.84,2.461,874.66
2019-01-27 00:50:00,0.083,0,0,0,17.63,48.22,2.274,874.6025
2019-01-27 01:00:00,0.175,0,0,0,18.23,49,1.698,874.6027
2019-01-27 01:10:00,0,0,0,0,17.24,50.98,2.575,874.7254
2019-01-27 01:20:00,0.074,0,0,0,17.36,48.05,2.376,874.7005
2019-01-27 01:30:00,0.179,0,0,0,17.59,47.98,2.674,874.5864
2019-01-27 01:40:00,0.207,0,0,0,17.82,47.57,2.911,874.6108
2019-01-27 01:50:00,0.03,0,0,0,17.57,47.84,3.095,874.5452
2019-01-27 02:00:00,0.009,0,0,0,17.42,48.56,2.49,874.5371
2019-01-27 02:10:00,0.009,0,0,0,16.92,49.38,2.448,874.5151
2019-01-27 02:20:00,0,0,0,0,16.72,50.33,2.419,874.5072
2019-01-27 02:30:00,0.044,0,0,0,16.54,50.64,2.316,874.5226
2019-01-27 02:40:00,0.033,0,0,0,16.49,51.29,2.426,874.4274
2019-01-27 02:50:00,0.08,0,0,0,16.56,49.17,2.628,874.3511
2019-01-27 03:00:00,0.338,0,0,0,17.31,48.46,2.784,874.3309
2019-01-27 03:10:00,0.253,0,0,0,17.8,46.04,2.445,874.2861
2019-01-27 03:20:00,0.001,0,0,0,16.8,48.6,2.965,874.3206
2019-01-27 03:30:00,0.104,0,0,0,16.94,46.35,1.994,874.2322
2019-01-27 03:40:00,0.057,0,0,0,17.13,48.53,1.704,874.1549
2019-01-27 03:50:00,0,0,0,0,16.31,52.17,2.024,874.2454
2019-01-27 04:00:00,0,0,0,0,15.57,54.18,1.769,874.2953
2019-01-27 04:10:00,0,0,0,0,15.66,51.43,1.674,874.3521
2019-01-27 04:20:00,0.084,0,0,0,16.17,50.47,1.941,874.242
2019-01-27 04:30:00,0.13,0,0,0,15.84,50.54,2.731,874.2575
2019-01-27 04:40:00,0.043,0,0,0,15.73,50.85,2.348,874.2602
2019-01-27 04:50:00,0,0,0,0,15.58,50.75,1.94,874.4605
2019-01-27 05:00:00,0.003,0,0,0,15.24,51.67,2.359,874.5505
2019-01-27 05:10:00,0.041,0,0,0,15.18,48.94,1.976,874.6046
2019-01-27 05:20:00,0.335,0,0,0,15.73,48.77,2.05,874.6131
2019-01-27 05:30:00,0.015,0,0,0,15,54.43,2.698,874.5346
2019-01-27 05:40:00,0,0,0,0,14.49,53.61,2.519,874.5764
2019-01-27 05:50:00,0.147,0,0,0,14.92,52.18,2.209,874.7238
2019-01-27 06:00:00,0.231,0,0,0,15.22,50.2,2.16,874.8467
2019-01-27 06:10:00,0.345,0,0,0,15.74,49.05,1.868,875.0024
2019-01-27 06:20:00,0.207,0,0,0,15.65,50.31,2.406,875.0267
2019-01-27 06:30:00,0.194,0,0,0,15.5,52.01,2.344,875.2227
2019-01-27 06:40:00,0.096,0,0,0,14.61,50.75,2.739,875.3293
2019-01-27 06:50:00,0.2,0,0,0,15.45,51.43,2.084,875.4925
2019-01-27 07:00:00,0.089,0,0,0,15.07,51.77,1.954,875.5339
2019-01-27 07:10:00,0.307,0,0,0,15.23,52.22,2.016,875.7053
2019-01-27 07:20:00,0.281,1.635,1.521,0,15.16,50.99,2.356,875.6728
2019-01-27 07:30:00,21.03,9.56,7.044,0,15.12,53.99,2.111,875.8694
2019-01-27 07:40:00,270.3,37.1,14.11,0,14.87,51.67,2.371,875.9153
2019-01-27 07:50:00,401.6,69.08,20.08,0,14.45,54.91,2.374,876.0949
2019-01-27 08:00:00,514.8,104.7,25.67,0,15.51,50.58,1.897,876.3038
2019-01-27 08:10:00,592.5,142.7,30.26,0,16.33,47.89,1.807,876.3499
2019-01-27 08:20:00,647.4,181.6,34.07,0,16.6,46.21,1.81,876.5222
2019-01-27 08:30:00,697.1,221.6,37.24,0,17.51,45.09,1.217,876.6578
2019-01-27 08:40:00,740.3,261.9,39.91,0,18.74,41.47,0.421,876.8085
2019-01-27 08:50:00,769.4,302.7,42.49,0,19.71,41.37,0.976,876.8947
2019-01-27 09:00:00,798.9,343,45.32,0,20.55,41.71,0.855,877.0901
2019-01-27 09:10:00,822,380.2,46.52,0,21.42,39.09,0.633,877.1631
2019-01-27 09:20:00,852,423.2,47.49,0,21.32,40.96,1.556,877.3179
2019-01-27 09:30:00,872,460.7,48.84,0,21.32,40.07,1.103,877.335
2019-01-27 09:40:00,885,494.8,50.51,0,22.05,38.27,0.905,877.366
2019-01-27 09:50:00,899,530.6,52.46,0,22.15,39.66,1.401,877.4938
2019-01-27 10:00:00,903,561.9,55.25,0,22.07,39.56,1.501,877.6101
2019-01-27 10:10:00,920,595.9,55.73,0,22.3,37.28,1.208,877.7229
2019-01-27 10:20:00,910,616.9,58.98,0,22.99,36.22,1.248,877.6203
2019-01-27 10:30:00,917,646.8,60.69,0,22.92,36.7,1.97,877.6721
2019-01-27 10:40:00,938,683.2,61.75,0,22.44,35.13,2.279,877.7416
2019-01-27 10:50:00,948,712.1,63.51,0,22.81,34.96,2.292,877.6514
2019-01-27 11:00:00,954,733.7,62.93,0,23.42,34.76,1.076,877.5569
2019-01-27 11:10:00,961,758.1,63.95,0,23.57,36.09,1.918,877.3858
2019-01-27 11:20:00,968,780.6,64.03,0,22.8,35.27,1.979,877.3044
2019-01-27 11:30:00,979,802,64.5,0,24.12,33.87,1.548,877.1741
2019-01-27 11:40:00,987,822,63.73,0,24.8,31.59,1.367,877.0398
2019-01-27 11:50:00,994,845,65.19,0,24.94,32.64,2.589,876.9729
2019-01-27 12:00:00,985,850,67.9,0,25.2,30.26,1.659,876.751
2019-01-27 12:10:00,979,862,72.48,0,25.54,28.65,2.116,876.6742
2019-01-27 12:20:00,978,871,75.36,0,25.68,28.62,1.93,876.4565
2019-01-27 12:30:00,966,874,78.96,0,25.11,27.77,2.314,876.3223
2019-01-27 12:40:00,968,880,81.1,0,26.36,26.06,1.859,876.1575
2019-01-27 12:50:00,959,876,81.1,0,26.26,25.62,1.203,876.0075
2019-01-27 13:00:00,981,895,81.3,0,26.54,24.05,2.663,875.7308
2019-01-27 13:10:00,979,893,83.7,0,26.84,21.67,1.414,875.6393
2019-01-27 13:20:00,940,868,90.4,0,27.27,20.34,1.174,875.3592
2019-01-27 13:30:00,895,845,101.9,0,26.52,23.61,2.799,875.1357
2019-01-27 13:40:00,916,851,99,0,26.67,23.47,2.236,874.7855
2019-01-27 13:50:00,926,848,95.3,0,26.11,23.06,2.374,874.8735
2019-01-27 14:00:00,920,830,92.9,0,26.89,23.88,1.628,874.631
2019-01-27 14:10:00,915,816,92.8,0,26.76,23.64,1.744,874.4384
2019-01-27 14:20:00,908,796.9,92.3,0,27.01,23.03,1.886,874.3763
2019-01-27 14:30:00,911,785.7,91.3,0,27.31,21.87,2.429,874.0408
2019-01-27 14:40:00,909,765.9,89.3,0,27.93,21.74,1.968,873.8796
2019-01-27 14:50:00,896,742.8,89.4,0,27.9,21.77,2.83,873.7715
2019-01-27 15:00:00,887,718,88,0,27.53,21.43,1.965,873.7345
2019-01-27 15:10:00,867,686.2,87.6,0,27.66,22.25,2.519,873.4293
2019-01-27 15:20:00,856,661.5,88.6,0,27.69,21.09,3.82,873.2737
2019-01-27 15:30:00,847,631.4,86.6,0,28,20.95,1.783,873.2215
2019-01-27 15:40:00,835,602.1,84.5,0,28.27,20.92,2.044,873.0499
2019-01-27 15:50:00,825,570.5,81.9,0,28.21,20.92,1.401,872.8986
2019-01-27 16:00:00,799.1,531.8,79.57,0,28.78,20.58,1.972,872.7549
2019-01-27 16:10:00,776.2,494.4,76.78,0,28.88,19.86,1.309,872.8062
2019-01-27 16:20:00,742.1,453.8,75.05,0,28.79,21.6,2.431,872.745
2019-01-27 16:30:00,710.3,416.4,74.35,0,27.89,21.29,3.52,872.5815
2019-01-27 16:40:00,683.2,377.2,71.42,0,28.24,20.95,1.561,872.7498
2019-01-27 16:50:00,648.9,339.5,69.28,0,28.02,21.26,3.325,872.8062
2019-01-27 17:00:00,620.3,300.9,65.07,0,28.17,20.99,1.396,872.6019
2019-01-27 17:10:00,590.3,267.6,61.82,0,27.56,21.5,3.071,872.6666
2019-01-27 17:20:00,549.3,229.5,57.58,0,27.45,21.74,2.96,872.5941
2019-01-27 17:30:00,498,187.7,51.5,0,27.51,21.12,1.289,872.584
2019-01-27 17:40:00,445.3,151,45.66,0,27.66,21.53,2.245,872.5137
2019-01-27 17:50:00,372.4,113.1,38.43,0,27.36,21.53,1.7,872.5859
2019-01-27 18:00:00,292.2,78.43,30.3,0,27.43,21.36,1.425,872.6373
2019-01-27 18:10:00,205.9,47.87,21.34,0,27.3,21.74,0.901,872.6552
2019-01-27 18:20:00,97.8,23.82,12.85,0,26.59,22.79,1.585,872.6667
2019-01-27 18:30:00,0.109,5.452,3.751,0,26.19,23.27,1.106,872.5715
2019-01-27 18:40:00,0,0.061,0,0,25.88,23.51,1.211,872.6028
2019-01-27 18:50:00,0,0,0,0,25.55,24.02,1.442,872.5928
2019-01-27 19:00:00,0,0,0,0,25.19,25.08,1.604,872.6464
2019-01-27 19:10:00,0,0,0,0,24.4,26.58,1.619,872.8079
2019-01-27 19:20:00,0,0,0,0,23.52,29.75,2.116,872.9381
2019-01-27 19:30:00,0,0,0,0,22.4,30.67,3.585,873.0972
2019-01-27 19:40:00,0,0,0,0,21.93,31.42,3.511,873.1917
2019-01-27 19:50:00,0,0,0,0,21.35,32.92,2.16,873.4235
2019-01-27 20:00:00,0,0,0,0,21.19,33.02,1.891,873.6125
2019-01-27 20:10:00,0,0,0,0,21.14,33.02,2.017,873.6461
2019-01-27 20:20:00,0,0,0,0,21.07,33.16,2.019,873.6951
2019-01-27 20:30:00,0,0,0,0,21.06,33.26,1.781,873.8834
2019-01-27 20:40:00,0,0,0,0,21.1,33.4,1.534,873.981
2019-01-27 20:50:00,0.02,0,0,0,21.18,33.16,1.124,874.0304
2019-01-27 21:00:00,0.091,0,0,0,21.12,33.43,1.929,874.0873
2019-01-27 21:10:00,0.032,0,0,0,20.85,34.49,2.001,874.1528
2019-01-27 21:20:00,0,0,0,0,20.57,35.17,1.859,874.1124
2019-01-27 21:30:00,0.112,0,0,0,20.25,34.86,2.374,874.4471
2019-01-27 21:40:00,0.249,0,0,0,20.47,33.36,2.638,874.603
2019-01-27 21:50:00,0,0,0,0,20.37,34.21,1.544,874.7336
2019-01-27 22:00:00,0.061,0,0,0,20.07,35.2,2.819,874.6847
2019-01-27 22:10:00,0,0,0,0,19.59,37.72,2.023,874.8812
2019-01-27 22:20:00,0,0,0,0,19.2,37.69,2.425,874.9785
2019-01-27 22:30:00,0.018,0,0,0,19.21,38,2.241,874.8646
2019-01-27 22:40:00,0,0,0,0,19.11,38.54,0.959,874.9785
2019-01-27 22:50:00,0,0,0,0,18.68,39.94,1.425,874.9543
2019-01-27 23:00:00,0.001,0,0,0,18.24,39.77,1.849,874.9874
2019-01-27 23:10:00,0,0,0,0,18.01,41.17,1.73,875.0842
2019-01-27 23:20:00,0.028,0,0,0,17.94,44.23,1.254,875.2095
2019-01-27 23:30:00,0,0,0,0,17.71,42.39,0.295,875.5186
2019-01-27 23:40:00,0.239,0,0,0,18.16,41.68,1.053,875.4694
2019-01-27 23:50:00,0.251,0,0,0,18.07,43.41,2.188,875.486
2019-01-28 00:00:00,0.297,0,0,0,18.41,39.26,2.361,875.527
2019-01-28 00:10:00,0.389,0,0,0,18.94,37.86,1.946,875.5924
2019-01-28 00:20:00,0.165,0,0,0,19.34,37.25,1.598,875.7399
2019-01-28 00:30:00,0,0,0,0,19.23,38.41,1.287,875.8212
2019-01-28 00:40:00,0,0,0,0,18.53,39.19,1.471,875.7967
2019-01-28 00:50:00,0,0,0,0,17.83,43.11,1.711,875.7065
2019-01-28 01:00:00,0.035,0,0,0,17.19,43.31,2.068,875.6415
2019-01-28 01:10:00,0.287,0,0,0,17.79,41.23,2.239,875.7967
2019-01-28 01:20:00,0.04,0,0,0,17.58,43.58,2.458,875.8784
2019-01-28 01:30:00,0,0,0,0,17.27,42.46,2.694,875.8867
2019-01-28 01:40:00,0,0,0,0,17.07,43.96,2.504,875.8703
2019-01-28 01:50:00,0.222,0,0,0,17.26,42.19,2.093,875.8539
2019-01-28 02:00:00,0.044,0,0,0,17.56,44.23,1.743,875.7559
2019-01-28 02:10:00,0.094,0,0,0,17.21,43.72,2.506,875.8293
2019-01-28 02:20:00,0,0,0,0,17.1,45.49,2.08,875.8162
2019-01-28 02:30:00,0,0,0,0,16.93,46.24,0.95,875.7995
2019-01-28 02:40:00,0.316,0,0,0,17.22,44.81,1.126,875.777
2019-01-28 02:50:00,0.077,0,0,0,17.27,45.73,1.288,875.8302
2019-01-28 03:00:00,0,0,0,0,16.85,48.02,1.926,875.7696
2019-01-28 03:10:00,0,0,0,0,16.76,47.85,2.163,875.7081
2019-01-28 03:20:00,0,0,0,0,16.58,48.77,2.364,875.5726
2019-01-28 03:30:00,0,0,0,0,16.66,49.82,2.386,875.5133
2019-01-28 03:40:00,0,0,0,0,16.25,51.43,2.348,875.4795
2019-01-28 03:50:00,0,0,0,0,16.16,51.56,2.007,875.4897
2019-01-28 04:00:00,0,0,0,0,16.5,51.33,1.851,875.4816
2019-01-28 04:10:00,0,0,0,0,16.5,52.18,1.813,875.3998
2019-01-28 04:20:00,0,0,0,0,16.36,53.23,1.568,875.2236
2019-01-28 04:30:00,0,0,0,0,15.74,56,1.086,875.4304
2019-01-28 04:40:00,0,0,0,0,15.35,56.37,0.925,875.4304
2019-01-28 04:50:00,0,0,0,0,15.25,58.55,1.54,875.508
2019-01-28 05:00:00,0,0,0,0,14.88,59.1,1.978,875.6126
2019-01-28 05:10:00,0,0,0,0,14.68,59.2,1.839,875.5737
2019-01-28 05:20:00,0,0,0,0,14.72,60.94,1.883,875.5743
2019-01-28 05:30:00,0.004,0,0,0,14.2,62.64,2.289,875.5662
2019-01-28 05:40:00,0.052,0,0,0,14.25,62.78,2.24,875.5909
2019-01-28 05:50:00,0,0,0,0,14.33,62.24,2.173,875.681
2019-01-28 06:00:00,0,0,0,0,14.25,61.79,2.13,875.722
2019-01-28 06:10:00,0.065,0,0,0,14.41,61.35,1.986,875.8242
2019-01-28 06:20:00,0,0,0,0,14.22,63.36,1.868,875.9447
2019-01-28 06:30:00,0,0,0,0,14.09,63.67,1.816,876.0028
2019-01-28 06:40:00,0.025,0,0,0,14.15,63.4,1.737,875.9888
2019-01-28 06:50:00,0.004,0,0,0,13.98,64.35,2.263,876.0952
2019-01-28 07:00:00,0.166,0,0,0,14.19,64.55,2.109,876.2698
2019-01-28 07:10:00,0,0.001,0,0,13.52,67.79,2.115,876.2906
2019-01-28 07:20:00,0.001,2.321,1.574,0,13.16,68.51,2.214,876.3455
2019-01-28 07:30:00,16.91,11.24,8.26,0,12.86,69.39,2.655,876.4826
2019-01-28 07:40:00,217.1,36.78,16.97,0,13.15,67.11,2.833,876.552
2019-01-28 07:50:00,336.6,66.71,24.61,0,13.82,64.49,2.668,876.7697
2019-01-28 08:00:00,426.3,100.4,30.81,0,14.11,65.41,2.233,876.8283
2019-01-28 08:10:00,501.8,136.2,36.46,0,14.46,63.06,1.924,876.9354
2019-01-28 08:20:00,563.9,174,41.38,0,15.25,60.57,1.107,876.9782
2019-01-28 08:30:00,613.7,212,44.88,0,16.28,56.99,0,877.195
2019-01-28 08:40:00,656.2,251.2,48.55,0,17.97,51.6,0.005,877.3479
2019-01-28 08:50:00,698.6,292,51.43,0,19.17,49.52,0.032,877.3095
2019-01-28 09:00:00,724.2,327.7,53.64,0,19.76,47.06,0.074,877.4625
2019-01-28 09:10:00,761.8,370,55.85,0,20.19,47.06,0.575,877.4344
2019-01-28 09:20:00,791,410.6,57.53,0,19.94,46.24,0.815,877.547
2019-01-28 09:30:00,815,448.7,59.06,0,20.34,45.43,1.133,877.6213
2019-01-28 09:40:00,828,483.4,61.64,0,20.5,45.25,0.887,877.6866
2019-01-28 09:50:00,854,523.5,63.13,0,20.79,44.16,1.69,877.7839
2019-01-28 10:00:00,872,558.4,64.47,0,21.13,42.39,1.4,877.7927
2019-01-28 10:10:00,893,594.9,65.2,0,21.36,41.74,1.594,877.7402
2019-01-28 10:20:00,892,621.1,68.32,0,21.57,42.02,1.856,877.8229
2019-01-28 10:30:00,900,651,70.27,0,21.67,41.57,1.745,877.6453
2019-01-28 10:40:00,909,678.6,70.82,0,22.12,42.05,1.428,877.6656
2019-01-28 10:50:00,922,707.6,70.57,0,22.27,41.37,1.717,877.4742
2019-01-28 11:00:00,925,730.8,72.64,0,22.19,41.64,1.657,877.3389
2019-01-28 11:10:00,929,750.2,74.93,0,23.02,39.43,1.092,877.1635
2019-01-28 11:20:00,926,773,78.57,0,22.99,39.94,2.024,877.2597
2019-01-28 11:30:00,924,789.9,82.1,0,22.57,42.94,1.618,877.0183
2019-01-28 11:40:00,920,802,84.8,0,22.05,39.56,1.067,876.9755
2019-01-28 11:50:00,924,819,86.7,0,23.59,39.77,1.542,876.6878
2019-01-28 12:00:00,922,832,89.8,0,23.74,37.24,2.18,876.5461
2019-01-28 12:10:00,920,844,92.6,0,23.43,39.73,2.269,876.0378
2019-01-28 12:20:00,923,852,93.4,0,23.02,38.5,0.738,876.0164
2019-01-28 12:30:00,927,866,94.2,0,23.92,38.06,2.483,875.8994
2019-01-28 12:40:00,918,864,95.1,0,23.11,38.6,1.936,875.5598
2019-01-28 12:50:00,913,864,98.6,0,24.15,37.03,2.069,875.4094
2019-01-28 13:00:00,911,866,100.1,0,24.74,36.15,2.444,875.2277
2019-01-28 13:10:00,915,868,100.2,0,24.46,33.08,1.556,875.1147
2019-01-28 13:20:00,901,857,102.3,0,25.05,33.9,2.382,874.9344
2019-01-28 13:30:00,882,849,110.2,0,25.26,34.51,2.135,874.7201
2019-01-28 13:40:00,880,842,111.3,0,25.17,32.98,2.387,874.5609
2019-01-28 13:50:00,881,837,114.5,0,25.67,31.99,2.221,874.3777
2019-01-28 14:00:00,878,833,118.7,0,25.77,33.11,3.448,874.0506
2019-01-28 14:10:00,873,814,114.6,0,25.58,31.11,4.05,873.8912
2019-01-28 14:20:00,858,787.6,111.9,0,25.96,31.48,2.941,873.6635
2019-01-28 14:30:00,862,778.8,111.4,0,25.28,31.14,4.252,873.4601
2019-01-28 14:40:00,558.9,562,119.2,0,25.64,30.73,3.696,873.2286
